Status,Match_addr,X,Y,id,ticketnum,date_,year_,unit,unitdesc,violation,violationd,license,licstate,lictype,address,city,state,zip
M,"2 N DEARBORN ST, CHICAGO, IL 60602",-87.629392,41.882004,2114,66528465,1/12/16 0:00,2016,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,02 N DEARBORN,Chicago,IL, 
U, ,0,0,3040,0,1/8/11 0:00,2011,25,CPD,940060,PARK/STAND ON BICYCLE PATH,1,IL,PAS,1 N 123 MAIN ST,Chicago,IL, 
U, ,0,0,4819,66955197,8/31/16 0:00,2016,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,MCY,100 N LAKE SHORE DR,Chicago,IL, 
U, ,0,0,2821,57005229,8/10/09 0:00,2009,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,100 S LAKE SHORE DR,Chicago,IL, 
M,"1009 N ELSTON AVE, CHICAGO, IL 60622",-87.656639,41.899965,4626,66323515,6/26/16 0:00,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1009 N ELSTON,Chicago,IL, 
U, ,0,0,5031,60503206,2/10/12 0:00,2012,5,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,10300 S SATE,Chicago,IL, 
M,"1100 E 55TH ST, CHICAGO, IL 60615",-87.59957,41.795228,3348,61268993,7/20/12 0:00,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1100 E 55TH,Chicago,IL, 
U, ,0,0,2812,56856324,7/25/09 0:00,2009,22,CPD,940060,PARK/STAND ON BICYCLE PATH,6610064,IL,PAS,11053 S WOOD,Chicago,IL, 
U, ,0,0,3058,0,2/22/11 0:00,2011,23,CPD,940060,PARK/STAND ON BICYCLE PATH,98765,IL,PAS,111 N LE MAI AVE,Chicago,IL, 
M,"1113 N ELSTON AVE, CHICAGO, IL 60622",-87.656669,41.901118,3418,61123958,8/4/12 0:00,2012,13,CPD,940060,PARK/STAND ON BICYCLE PATH,214026,IL,PAS,1113 N ELSTON,Chicago,IL, 
M,"1151 W WASHINGTON BLVD, CHICAGO, IL 60607",-87.664562,41.883155,3079,58890119,2/18/11 0:00,2011,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1151 W WASHINGTON,CHICAGO,IL,60607
U, ,0,0,4928,59440135,5/25/11 0:00,2011,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,11524 S DREXEL AVE,Chicago,IL, 
M,"1168 N ELSTON AVE, CHICAGO, IL 60622",-87.657567,41.90266,3310,61124315,7/3/12 0:00,2012,13,CPD,940060,PARK/STAND ON BICYCLE PATH,0,TX,PAS,1168 N ELSTON,Chicago,IL, 
U, ,0,0,4924,59641173,5/19/11 0:00,2011,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,121 S LAKESHORE DRIVE,Chicago,IL, 
M,"1216 S INDEPENDENCE BLVD, CHICAGO, IL 60623",-87.719963,41.865836,4418,65964584,7/3/15 0:00,2015,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1216 S INDEPENDENCE,Chicago,IL, 
U, ,0,0,180,50258313,6/7/06 0:00,2006,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,1227 W 6700 STREET,Chicago,IL, 
U, ,0,0,3584,0,8/7/13 0:00,2013,25,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,123 N 123 MAIN ST,Chicago,IL, 
U, ,0,0,1215,0,9/8/09 0:00,2009,4,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,123 S 123 MAIN ST,Chicago,IL, 
M,"1231 S WABASH AVE, CHICAGO, IL 60605",-87.625818,41.866842,46,49736026,3/3/06 0:00,2006,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,1231 S WABASH,Chicago,IL, 
U, ,0,0,5368,61909135,12/22/12 0:00,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,13 S INDEPENDENCE,Chicago,IL, 
M,"1310 S INDEPENDENCE BLVD, CHICAGO, IL 60623",-87.719901,41.863926,5343,61579350,12/20/12 0:00,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1310 S INDEPENDENCE,Chicago,IL, 
M,"1326 S INDEPENDENCE BLVD, CHICAGO, IL 60623",-87.719883,41.863397,1452,62812575,5/8/13 0:00,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,MCY,1326 S INDEPENDENCE,Chicago,IL, 
M,"1442 W MARQUETTE RD, CHICAGO, IL 60636",-87.660533,41.772127,724,52850058,9/18/07 0:00,2007,7,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1442 W MARQUETTE,Chicago,IL, 
M,"1450 N HALSTED ST, CHICAGO, IL 60622",-87.648164,41.907841,1834,65678040,5/1/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1450 N HALSTED,Chicago,IL, 
U, ,0,0,4089,65169563,9/17/14 0:00,2014,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1450 N HASLTED,Chicago,IL, 
U, ,0,0,103,49494474,4/5/06 0:00,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,14720 S DREXEL,Chicago,IL, 
U, ,0,0,2583,56189722,10/24/08 0:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2911815,IL,PAS,150 S BLUE ISLAND,Chicago,IL, 
M,"1500 N WELLS ST, CHICAGO, IL 60610",-87.634659,41.909821,2484,54199949,4/11/08 0:00,2008,216,CPD,940060,PARK/STAND ON BICYCLE PATH,4891952,IL,PAS,1500 N WELLS,Chicago,IL, 
M,"1520 S WABASH AVE, CHICAGO, IL 60605",-87.625684,41.861663,5136,61908225,9/19/12 0:00,2012,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1520 S WABASH,Chicago,IL, 
U, ,0,0,679,52827042,8/28/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1549 S BLUE,Chicago,IL, 
U, ,0,0,2582,56189718,10/24/08 0:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,155 S BLUE ISLAND,Chicago,IL, 
U, ,0,0,468,51830311,3/6/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2626562,IL,PAS,1550 N WELL,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,923,54623875,5/25/08 0:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7121079,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,2314,53731291,2/14/08 0:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,935,54837107,5/25/08 0:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7334655,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
U, ,0,0,725,52979208,9/19/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1554 S DREXEL BLVD,Chicago,IL, 
M,"1555 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659081,41.860307,922,54623874,5/25/08 0:00,2008,12,CPD,940060,PARK/STAND ON BICYCLE PATH,3768943,IL,PAS,1555 S BLUE ISLAND,Chicago,IL, 
U, ,0,0,611,52680704,7/19/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5894132,IL,PAS,15587 S BLUE ISLAND,Chicago,IL, 
U, ,0,0,1127,56130265,2/10/09 0:00,2009,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1623 S BLUE ISLAN,Chicago,IL, 
M,"1632 W OGDEN AVE, CHICAGO, IL 60612",-87.667548,41.880172,2808,56996943,7/5/09 0:00,2009,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7621296,IL,PAS,1632 W OGDEN,Chicago,IL, 
M,"1638 W OGDEN AVE, CHICAGO, IL 60612",-87.667711,41.880036,5364,61583113,12/27/12 0:00,2012,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,1638 W OGDEN,Chicago,IL, 
M,"1645 W DIVISION ST, CHICAGO, IL 60622",-87.668915,41.903319,3092,58995084,3/8/11 0:00,2011,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9878010,IL,PAS,1645 W DIVISION,Chicago,IL, 
M,"1706 N WELLS ST, CHICAGO, IL 60614",-87.634745,41.913094,6588,66418781,10/27/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1706 N WELLS,Chicago,IL, 
U, ,0,0,1036,55139257,8/5/08 0:00,2008,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7083168,IL,PAS,1714 N WEED,Chicago,IL, 
U, ,0,0,339,50741951,9/14/06 0:00,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,MO,PAS,1715 S SHORE DR,Chicago,IL, 
M,"1725 S WABASH AVE, CHICAGO, IL 60616",-87.625621,41.858752,3026,58099843,8/14/10 0:00,2010,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1725 S WABASH,Chicago,IL, 
M,"1862 W ROOSEVELT RD, CHICAGO, IL 60608",-87.67274,41.866859,2260,67256698,9/20/16 0:00,2016,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1862 W ROOSEVELT,Chicago,IL, 
U, ,0,0,4932,59018818,5/30/11 0:00,2011,3,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1900 E SCIENCE DR,Chicago,IL, 
U, ,0,0,3239,61216355,6/8/12 0:00,2012,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,ENV,19613 N HALSTED,Chicago,IL, 
M,"2029 S HALSTED ST, CHICAGO, IL 60608",-87.64653,41.854621,5732,64489920,5/2/14 0:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2029 S HALSTED,Chicago,IL, 
M,"210 S DESPLAINES ST, CHICAGO, IL 60661",-87.644011,41.879006,3487,63221044,6/10/13 0:00,2013,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,210 S DESPLAINES,Chicago,IL, 
M,"212 W KINZIE ST, CHICAGO, IL 60610",-87.634263,41.889164,6586,66275880,10/24/15 0:00,2015,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,212 W KINZIE,Chicago,IL, 
M,"2129 S HALSTED ST, CHICAGO, IL 60608",-87.646504,41.853408,5557,63459633,11/18/13 0:00,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2129 S HALSTED,Chicago,IL, 
M,"2137 S HALSTED ST, CHICAGO, IL 60608",-87.646502,41.853322,5804,64845997,5/23/14 0:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2137 S HALSTED,Chicago,IL, 
M,"2137 S HALSTED ST, CHICAGO, IL 60608",-87.646502,41.853322,3765,63462116,2/14/14 0:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2137 S HALSTED,Chicago,IL, 
M,"2139 S HALSTED ST, CHICAGO, IL 60608",-87.646501,41.8533,6199,65047685,11/6/14 0:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2139 S HALSTED,Chicago,IL, 
M,"2144 S HALSTED ST, CHICAGO, IL 60608",-87.6465,41.853252,3910,64492330,4/9/14 0:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,MCY,2144 S HALSTED,Chicago,IL, 
M,"2145 S HALSTED ST, CHICAGO, IL 60608",-87.6465,41.853236,3805,64490821,2/28/14 0:00,2014,12,CPD,940060,PARK/STAND ON BICYCLE PATH,4974157,IL,PAS,2145 S HALSTED,Chicago,IL, 
U, ,0,0,601,48127288,7/12/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CAAL,Chicago,IL, 
M,"2274 N LINCOLN AVE, CHICAGO, IL 60614",-87.645603,41.923201,1061,55140983,8/6/08 0:00,2008,18,CPD,940060,PARK/STAND ON BICYCLE PATH,5353894,IL,PAS,2274 N LINCOLN,Chicago,IL, 
M,"2313 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.671374,41.850217,4207,65261637,5/23/15 0:00,2015,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2313 S BLUE ISLAND,Chicago,IL, 
M,"2430 W 63RD ST, CHICAGO, IL 60629",-87.684836,41.779133,1542,65664902,2/13/15 0:00,2015,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2430 W 63RD,Chicago,IL, 
U, ,0,0,1416,62951128,4/28/13 0:00,2013,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2557 S FORT DEARBORN DR,Chicago,IL, 
U, ,0,0,1781,65833485,4/13/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2601 S FORT DEARBORN DR,Chicago,IL, 
U, ,0,0,4787,67317587,8/16/16 0:00,2016,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2641 S FORT DEARBORN DR,Chicago,IL, 
M,"2753 S ARCHER AVE, CHICAGO, IL 60608",-87.653447,41.843823,3479,62703072,6/5/13 0:00,2013,9,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TOW,2753 S ARCHER,Chicago,IL, 
U, ,0,0,4476,66093423,7/26/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2800 S FORT DEARBORN DR,Chicago,IL, 
U, ,0,0,6913,67137499,5/27/16 0:00,2016,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2853 S MARSHALL,Chicago,IL, 
U, ,0,0,4540,67137498,5/27/16 0:00,2016,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2901 S MARSHALL,Chicago,IL, 
U, ,0,0,625,52325621,7/28/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8439495,IL,PAS,295 W WARREN,Chicago,IL, 
U, ,0,0,6317,66206596,8/18/15 0:00,2015,8,CPD,940060,PARK/STAND ON BICYCLE PATH,6377718,IL,PAS,29573 W MARQUETTE RD,Chicago,IL, 
M,"2958 S HALSTED ST, CHICAGO, IL 60608",-87.646313,41.840597,4962,59675614,6/24/11 0:00,2011,9,CPD,940060,PARK/STAND ON BICYCLE PATH,8531139,IL,PAS,2958 S HALSTED ST,Chicago,IL, 
M,"30 S DESPLAINES ST, CHICAGO, IL 60661",-87.6441,41.881431,3821,64411774,3/7/14 0:00,2014,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,30 S DESPLAINES,Chicago,IL, 
U, ,0,0,4474,66093421,7/26/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3000 S FORT DEARBORN,Chicago,IL, 
U, ,0,0,4475,66093422,7/26/15 0:00,2015,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3000 S FORT DEARBORN DR,Chicago,IL, 
U, ,0,0,4115,65238136,9/9/14 0:00,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,3220 W FRANKLKIN BLVD,Chicago,IL, 
M,"3315 W MARQUETTE RD, CHICAGO, IL 60629",-87.705684,41.771544,2929,58075256,6/6/10 0:00,2010,8,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,3315 W MARQUETTE ROAD,Chicago,IL, 
U, ,0,0,4895,58300143,11/2/10 0:00,2010,23,CPD,940060,PARK/STAND ON BICYCLE PATH,9148338,IL,PAS,3400 N BIKE PATH,Chicago,IL, 
U, ,0,0,1479,65511203,1/26/15 0:00,2015,11,CPD,940060,PARK/STAND ON BICYCLE PATH,3491601,IL,PAS,3408 W LAKES T,Chicago,IL, 
U, ,0,0,1439,62816309,4/28/13 0:00,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3416 W ALKE,Chicago,IL, 
U, ,0,0,2450,54444129,3/23/08 0:00,2008,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,35369 N CLARK,Chicago,IL, 
U, ,0,0,583,51460396,7/17/07 0:00,2007,19,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,35430 N CLARK,Chicago,IL, 
U, ,0,0,4877,58571207,10/6/10 0:00,2010,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7086820,IL,PAS,3600 S COTTAGE,Chicago,IL, 
M,"3630 W JACKSON BLVD, CHICAGO, IL 60624",-87.716787,41.877135,5100,61312778,9/16/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,9809605,IL,PAS,3630 W JACKSON,Chicago,IL, 
M,"3630 W JACKSON BLVD, CHICAGO, IL 60624",-87.716787,41.877135,3427,61298742,8/5/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3630 W JACKSON,Chicago,IL, 
M,"3631 W JACKSON BLVD, CHICAGO, IL 60624",-87.716787,41.877135,5101,61312779,9/16/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3631 W JACKSON,Chicago,IL, 
M,"3633 W JACKSON BLVD, CHICAGO, IL 60624",-87.716829,41.877134,5102,61312780,9/16/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3633 W JACKSON,Chicago,IL, 
M,"3633 W JACKSON BLVD, CHICAGO, IL 60624",-87.716829,41.877134,5103,61312781,9/16/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,3633 W JACKSON,Chicago,IL, 
M,"3635 W JACKSON BLVD, CHICAGO, IL 60624",-87.71687,41.877133,5104,61312782,9/16/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,9576330,IL,PAS,3635 W JACKSON,Chicago,IL, 
M,"3637 W JACKSON BLVD, CHICAGO, IL 60624",-87.716911,41.877133,5098,61312776,9/16/12 0:00,2012,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3637 W JACKSON,Chicago,IL, 
M,"3659 W JACKSON BLVD, CHICAGO, IL 60624",-87.717367,41.877126,1411,62815059,4/28/13 0:00,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3659 W JACKSON,Chicago,IL, 
M,"3700 W DOUGLAS BLVD, CHICAGO, IL 60623",-87.717661,41.862758,6712,66666236,3/24/16 0:00,2016,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3700 W DOUGLAS BLVD,Chicago,IL, 
U, ,0,0,4402,66095439,7/4/15 0:00,2015,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,6483411,IL,PAS,3703 E 100TH,Chicago,IL, 
U, ,0,0,5394,61993775,1/9/13 0:00,2013,4,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3705 E 100TH ST,Chicago,IL, 
U, ,0,0,4011,64697642,8/10/14 0:00,2014,4,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3711 E 100TH ST,Chicago,IL, 
U, ,0,0,4380,65992048,7/4/15 0:00,2015,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3711 E 100TH T,Chicago,IL, 
U, ,0,0,4379,65981864,7/4/15 0:00,2015,412,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3715 E 100TH,Chicago,IL, 
U, ,0,0,3342,61494097,7/14/12 0:00,2012,4,CPD,940060,PARK/STAND ON BICYCLE PATH,2116317,IL,PAS,3727 E 100TH ST,Chicago,IL, 
U, ,0,0,4614,66869746,6/23/16 0:00,2016,4,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,3731 E 100TH ST,Chicago,IL, 
U, ,0,0,3434,61501207,8/19/12 0:00,2012,4,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,3733 E 100TH ST,Chicago,IL, 
M,"3740 N HALSTED ST, CHICAGO, IL 60657",-87.649447,41.947089,823,53158429,10/26/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3740 N HALSTED,Chicago,IL, 
M,"3742 W JACKSON BLVD, CHICAGO, IL 60624",-87.719178,41.8771,5494,63498727,10/13/13 0:00,2013,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3742 W JACKSON,Chicago,IL, 
U, ,0,0,2516,54511227,5/12/08 0:00,2008,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3812 N BROADWAY,Chicago,IL, 
U, ,0,0,920,54768506,5/23/08 0:00,2008,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3813 N BROADWAY,Chicago,IL, 
U, ,0,0,477,51835067,3/26/07 0:00,2007,11,CPD,940060,PARK/STAND ON BICYCLE PATH,7664487,IL,PAS,3830 W SHRADER DR,Chicago,IL, 
M,"3901 N LAKE SHORE DR, CHICAGO, IL 60613",-87.645002,41.953071,264,50337602,7/14/06 0:00,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2285094,IL,PAS,3901 S LAKE SHORE DR,Chicago,IL, 
U, ,0,0,475,52055888,3/25/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,3076506,IL,PAS,4000 S LAKE SHORE DR,Chicago,IL, 
U, ,0,0,476,52055889,3/25/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,4000 S LAKE SHORE DR,Chicago,IL, 
U, ,0,0,3012,58628360,8/7/10 0:00,2010,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,MCY,4000 S LAKE SHORE DR,Chicago,IL, 
U, ,0,0,4738,67000708,7/24/16 0:00,2016,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4000 S LAKE SHORE DR,Chicago,IL, 
U, ,0,0,166,50032019,6/3/06 0:00,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,6948579,IL,PAS,4001 S LAKE SHORE DR,Chicago,IL, 
U, ,0,0,3951,64616111,7/4/14 0:00,2014,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4001 S LAKE SHORE DR,Chicago,IL, 
M,"4010 W 26TH ST, CHICAGO, IL 60623",-87.724898,41.844155,534,52064042,5/24/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,4617564,IL,PAS,4010 W 26TH,Chicago,IL, 
M,"4022 W WASHINGTON BLVD, CHICAGO, IL 60624",-87.725889,41.881899,4885,58282755,7/21/10 0:00,2010,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4022 W WASHINGTON,Chicago,IL, 
M,"4038 W MADISON ST, CHICAGO, IL 60624",-87.726078,41.880651,3819,64433621,3/5/14 0:00,2014,11,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4038 W MADISON,Chicago,IL, 
M,"4055 W 26TH ST, CHICAGO, IL 60623",-87.726288,41.844133,2290,53571261,1/29/08 0:00,2008,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8039227,IL,PAS,4055 W 26TH,Chicago,IL, 
M,"4100 N NARRAGANSETT AVE, CHICAGO, IL 60634",-87.786511,41.954493,1464,63120898,5/17/13 0:00,2013,15,CPD,940060,PARK/STAND ON BICYCLE PATH,5173838,IL,PAS,4100 N Narragansett,Chicago,IL, 
U, ,0,0,3261,61250488,6/8/12 0:00,2012,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4101 S LAKE SHORE DR,Chicago,IL, 
M,"4122 W 26TH ST, CHICAGO, IL 60623",-87.72802,41.844106,2289,53571257,1/29/08 0:00,2008,10,CPD,940060,PARK/STAND ON BICYCLE PATH,1270980,IL,PAS,4122 W 26Th,Chicago,IL, 
M,"4225 W 26TH ST, CHICAGO, IL 60623",-87.730352,41.844064,183,50218426,6/10/06 0:00,2006,10,CPD,940060,PARK/STAND ON BICYCLE PATH,2756903,IL,PAS,4225 W 26TH,Chicago,IL, 
M,"4226 W 26TH ST, CHICAGO, IL 60623",-87.730514,41.84406,2286,53456161,1/26/08 0:00,2008,10,CPD,940060,PARK/STAND ON BICYCLE PATH,6262588,IL,PAS,4226 W 26TH,Chicago,IL, 
M,"4227 W MADISON ST, CHICAGO, IL 60624",-87.731103,41.880597,1900,66380067,10/31/15 0:00,2015,15,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4227 W MADISON,Chicago,IL, 
U, ,0,0,2778,56981166,6/28/09 0:00,2009,20,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4400 N SIMMONS,Chicago,IL, 
U, ,0,0,88,49493907,4/3/06 0:00,2006,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7879863,IL,PAS,442 S DREXEL,Chicago,IL, 
U, ,0,0,3264,61526527,6/24/12 0:00,2012,19,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4421 N SIMONDS DR,Chicago,IL, 
U, ,0,0,5532,63723139,11/2/13 0:00,2013,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,449 W TAYLOR,Chicago,IL, 
U, ,0,0,2472,54382581,4/5/08 0:00,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,462 S DREXEL,Chicago,IL, 
U, ,0,0,2513,54717564,5/5/08 0:00,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,462 S DREXEL BLVD,Chicago,IL, 
U, ,0,0,3112,59484937,4/9/11 0:00,2011,23,CPD,940060,PARK/STAND ON BICYCLE PATH,6935179,IL,PAS,4625 N SIMONDS DR,Chicago,IL, 
U, ,0,0,6768,66821854,4/10/16 0:00,2016,192,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,0,MN,PAS,4811 W ALKE,Chicago,IL, 
U, ,0,0,2492,54433819,4/22/08 0:00,2008,3,CPD,940060,PARK/STAND ON BICYCLE PATH,8142756,IL,PAS,4855 S SHORE DRIVE,Chicago,IL, 
M,"4900 N ELSTON AVE, CHICAGO, IL 60630",-87.742515,41.969493,6341,65457730,8/16/15 0:00,2015,17,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4900 N ELSTON,Chicago,IL, 
U, ,0,0,2452,54369741,3/24/08 0:00,2008,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8566549,IL,PAS,4917 S DREX,Chicago,IL, 
U, ,0,0,649,52523307,8/4/07 0:00,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,500 E 21ST,Chicago,IL, 
U, ,0,0,4774,67001718,8/7/16 0:00,2016,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5049 S ELLSWORTH AVE,Chicago,IL, 
U, ,0,0,4775,67003350,8/7/16 0:00,2016,2,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5051 S ELLSWORTH,Chicago,IL, 
U, ,0,0,4371,66139804,7/4/15 0:00,2015,19,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,510 W WILSON,Chicago,IL, 
