Status,Match_addr,X,Y,id,ticketnum,date_,year_,unit,unitdesc,violation,violationd,license,licstate,lictype,address,city,state,zip
M,"4825 S DREXEL AVE, CHICAGO, IL 60615",-87.603805,41.807192,770,52979660,9/30/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4825 S DREXEL,Chicago,IL, 
M,"4659 S DREXEL BLVD, CHICAGO, IL 60653",-87.603879,41.81021,771,52979673,10/1/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9598309,IL,PAS,4659 S DREXEL BLVD,Chicago,IL, 
M,"3435 N CLARK ST, CHICAGO, IL 60657",-87.654197,41.944393,772,52996042,10/1/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,593117,IL,PAS,3435 N CLARK,Chicago,IL, 
M,"2345 W WARREN AVE, CHICAGO, IL 60612",-87.685079,41.882101,773,52890716,10/2/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,6007474,IL,PAS,2345 W WARREN,Chicago,IL, 
M,"2323 W WARREN AVE, CHICAGO, IL 60612",-87.684555,41.882108,774,52890718,10/2/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9696527,IL,PAS,2323 W WARREN,Chicago,IL, 
M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658997,41.860406,775,52956590,10/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9803715,IL,PAS,1550 S BLUE ISLAND,Chicago,IL, 
M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658997,41.860406,776,52956591,10/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,4518627,IL,PAS,1550 S BLUE ISLAND,Chicago,IL, 
M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658997,41.860406,777,52956592,10/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1550 S BLUEISLAND,Chicago,IL, 
M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658997,41.860406,778,52956593,10/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1550 S BLUE ISLAND,Chicago,IL, 
M,"1550 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658997,41.860406,779,52956594,10/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9059290,IL,PAS,1550 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,780,53055444,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,781,53055445,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2844254,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,782,53055446,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,783,53055447,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,DLC,1553 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,784,53055448,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,6992299,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,785,53055449,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9264834,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"1541 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658727,41.860721,786,53055450,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1541 S BLUE ISLAND,Chicago,IL, 
M,"1541 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658727,41.860721,787,53118226,10/2/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,1541 S BLUE ISLAND,Chicago,IL, 
M,"3350 N CLARK ST, CHICAGO, IL 60657",-87.653124,41.943003,788,52993642,10/5/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,6018348,IL,PAS,3350 N CLARK,Chicago,IL, 
M,"5401 S LAKE SHORE DR, CHICAGO, IL 60615",-87.580488,41.797878,789,52982102,10/5/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,5401 S LAKESHORE DR,Chicago,IL, 
M,"1748 N WELLS ST, CHICAGO, IL 60614",-87.634771,41.914248,790,51474774,10/4/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,DOM,1748 N WELLS,Chicago,IL, 
M,"1952 N HALSTED ST, CHICAGO, IL 60614",-87.648479,41.917692,791,52071996,9/26/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,PA,PAS,1952 N HALSTED,Chicago,IL, 
M,"2135 W PRATT AVE, CHICAGO, IL 60645",-87.684495,42.005006,792,52953108,10/5/07 0:00,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2135 W PRATT,Chicago,IL, 
M,"5401 S LAKE SHORE DR, CHICAGO, IL 60615",-87.580488,41.797878,793,52980740,10/5/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9735846,IL,PAS,5401 S LAKESHORE DR,Chicago,IL, 
M,"2612 N HALSTED ST, CHICAGO, IL 60614",-87.648893,41.93003,794,52989310,10/9/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PML,2612 N HALSTED,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,796,48127035,9/30/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL, 
M,"1908 N WELLS ST, CHICAGO, IL 60614",-87.634828,41.915168,797,51474676,10/9/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1908 N WELLS,Chicago,IL, 
M,"1647 N WELLS ST, CHICAGO, IL 60614",-87.634734,41.912248,798,52072675,10/11/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,8459017,IL,PAS,1647 N WELLS,Chicago,IL, 
M,"2274 N LINCOLN AVE, CHICAGO, IL 60614",-87.645603,41.923201,799,53042732,10/2/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,8071765,IL,PAS,2274 N LINCOLN,Chicago,IL, 
M,"630 N DEARBORN ST, CHICAGO, IL 60610",-87.629703,41.893448,800,52937796,9/18/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,14,IL,PML,630 N DEARBORN,Chicago,IL, 
M,"2600 S LOOMIS ST, CHICAGO, IL 60608",-87.660663,41.845563,801,52730445,10/15/07 0:00,2007,9,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2600 S LOOMIS,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,802,53117780,10/8/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,DLC,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,803,53117781,10/8/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8906246,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,804,53117782,10/8/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,CO,TRK,1551 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,805,53117783,10/8/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"4410 S DREXEL AVE, CHICAGO, IL 60653",-87.604441,41.814697,806,52307453,10/19/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9761779,IL,PAS,4410 S DREXEL,Chicago,IL, 
M,"1557 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659092,41.860293,807,53117566,10/13/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1557 S BLUEISLAND,Chicago,IL, 
M,"1555 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659081,41.860307,808,53117567,10/13/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,7055499,IL,PAS,1555 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,809,53117568,10/13/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,8436119,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"1557 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659092,41.860293,810,53175064,10/13/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9706799,IL,PAS,1557 S BLUE ISLAND,Chicago,IL, 
M,"1555 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659081,41.860307,811,53175065,10/13/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5672404,IL,PAS,1555 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,812,53175066,10/13/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9998660,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"6214 N WINTHROP AVE, CHICAGO, IL 60660",-87.658336,41.994829,813,53531879,10/18/07 0:00,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,7623967,IL,PAS,6214 N WINTHROP,Chicago,IL, 
M,"1920 W DIVISION ST, CHICAGO, IL 60622",-87.675669,41.903213,814,53125710,10/13/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,1920 W DIVISION,Chicago,IL, 
M,"1405 N WELLS ST, CHICAGO, IL 60610",-87.63461,41.907759,815,51475458,10/18/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1405 N WELLS,Chicago,IL, 
M,"1405 N WELLS ST, CHICAGO, IL 60610",-87.63461,41.907759,816,51475463,10/19/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1405 N WELLS,Chicago,IL, 
M,"1442 N WELLS ST, CHICAGO, IL 60610",-87.634638,41.908926,817,51475465,10/19/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9278823,IL,PAS,1442 N WELLS,Chicago,IL, 
M,"4555 N BROADWAY AVE, CHICAGO, IL 60640",-87.656923,41.964532,818,52990575,10/23/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8911651,IL,PAS,4555 N BROADWAY,Chicago,IL, 
M,"1212 N WELLS ST, CHICAGO, IL 60610",-87.634493,41.904259,819,53068206,10/22/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1212 N WELLS,Chicago,IL, 
M,"4315 N ELSTON AVE, CHICAGO, IL 60641",-87.726807,41.958948,820,53187428,10/25/07 0:00,2007,17,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4315 N ELSTON,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,821,53117570,10/22/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1708664,IL,PAS,1553 S BUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,822,53175069,10/22/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,KS,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"3525 N CLARK ST, CHICAGO, IL 60657",-87.655722,41.946225,824,53158434,10/27/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,3525 N CLARK,Chicago,IL, 
M,"3551 N CLARK ST, CHICAGO, IL 60657",-87.656011,41.946584,825,53159058,10/26/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,MD,PAS,3551 N CLARK,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,826,52957948,10/29/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,2877252,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1541 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658727,41.860721,827,53248466,10/29/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1541 S BLUE ISLAND,Chicago,IL, 
M,"1639 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.660189,41.858987,828,53248467,10/29/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9137515,IL,PAS,1639 S BLUE ISLAND,Chicago,IL, 
M,"1537 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658656,41.860803,829,53248468,10/24/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,TN,PAS,1537 S BLUE ISLAND,Chicago,IL, 
M,"1246 N WELLS ST, CHICAGO, IL 60610",-87.634501,41.905099,830,53006162,9/8/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,1246 N WELLS,Chicago,IL, 
M,"4066 W 26TH ST, CHICAGO, IL 60623",-87.72704,41.844123,831,53101296,11/1/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,5145302,IL,PAS,4066 W 26TH ST,Chicago,IL, 
M,"6118 N WINTHROP AVE, CHICAGO, IL 60660",-87.658308,41.992735,832,53529509,11/2/07 0:00,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6118 N WINTROP,Chicago,IL, 
M,"4068 W 26TH ST, CHICAGO, IL 60623",-87.72708,41.844123,833,53103637,11/4/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4068 W 26TH ST,Chicago,IL, 
M,"25 S CANAL ST, CHICAGO, IL 60606",-87.639668,41.881683,834,48126202,11/3/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,25 S CANAL,Chicago,IL, 
M,"4300 W 26TH ST, CHICAGO, IL 60623",-87.730932,41.844055,835,53103533,11/4/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4300 W 26TH ST,Chicago,IL, 
M,"4312 S DREXEL BLVD, CHICAGO, IL 60653",-87.604492,41.816457,836,53237643,11/7/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,4312 S DREXEL BLVD,Chicago,IL, 
M,"1323 S WABASH AVE, CHICAGO, IL 60605",-87.62579,41.865329,837,53245070,11/1/07 0:00,2007,152,CPD,940060,PARK/STAND ON BICYCLE PATH,9877159,IL,PAS,1323 S WABASH,Chicago,IL, 
M,"3232 N HALSTED ST, CHICAGO, IL 60657",-87.649263,41.940667,838,53163827,11/8/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,9762538,IL,PAS,3232 N HALSTED,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,839,53174192,11/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,840,53248139,11/1/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,841,53248473,11/1/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"911 W 18TH ST, CHICAGO, IL 60608",-87.649128,41.858053,842,53293824,11/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,911 W 18TH ST,Chicago,IL, 
M,"632 N DEARBORN ST, CHICAGO, IL 60610",-87.629701,41.893543,843,51474848,11/8/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,MN,TRK,632 N DEARBORN,Chicago,IL, 
M,"1500 N WELLS ST, CHICAGO, IL 60610",-87.634659,41.909821,844,51475472,11/6/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,5641426,IL,PAS,1500 N WELLS,Chicago,IL, 
M,"2255 S CENTRAL PARK AVE, CHICAGO, IL 60623",-87.71486,41.850371,846,53103643,11/11/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8123507,IL,PAS,2255 S CENTRAL PARK,Chicago,IL, 
M,"2255 S CENTRAL PARK AVE, CHICAGO, IL 60623",-87.71486,41.850371,847,53120937,11/11/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,2255 S CENTRAL PARK,Chicago,IL, 
M,"161 N STETSON AVE, CHICAGO, IL 60601",-87.622278,41.884872,848,53557390,11/2/07 0:00,2007,252,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,161 N STETSON,Chicago,IL, 
M,"958 N CALIFORNIA AVE, CHICAGO, IL 60622",-87.696755,41.898683,849,53127687,11/14/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,958 N CALIFORNIA,Chicago,IL, 
M,"1407 N WELLS ST, CHICAGO, IL 60610",-87.634611,41.907788,850,53313094,11/10/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1407 N WELLS,Chicago,IL, 
M,"1407 N WELLS ST, CHICAGO, IL 60610",-87.634611,41.907788,851,53314276,11/4/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7031837,IL,PAS,1407 N WELLS,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,852,48126217,11/15/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,9120843,IL,PAS,225 S CANAL,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,853,48126219,11/15/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL, 
M,"1531 N DAMEN AVE, CHICAGO, IL 60622",-87.677408,41.909294,854,53127689,11/15/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9434982,IL,PAS,1531 N DAMEN,Chicago,IL, 
M,"1706 N WELLS ST, CHICAGO, IL 60614",-87.634745,41.913094,855,53355294,11/12/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7809822,IL,PAS,1706 N WELLS,Chicago,IL, 
M,"3710 N HALSTED ST, CHICAGO, IL 60657",-87.649444,41.946992,856,53158483,11/21/07 0:00,2007,23,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,3710 N HALSTED,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,857,53291477,11/10/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TRK,1553 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,858,53291478,11/10/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1025084,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1615 N WELLS ST, CHICAGO, IL 60614",-87.634724,41.911744,859,53356530,11/16/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,7412528,IL,PAS,1615 N WELLS,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,860,52683000,11/19/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,5894123,IL,PAS,1553 S BLUE ISLAND,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,861,53292555,11/16/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IN,PAS,1551 S BLUEISLAND,Chicago,IL, 
M,"1361 N WELLS ST, CHICAGO, IL 60610",-87.634589,41.907165,862,51474728,11/29/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1361 N WELLS,Chicago,IL, 
M,"1715 N WELLS ST, CHICAGO, IL 60614",-87.634763,41.91358,863,51474726,11/28/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TMP,1715 N WELLS,Chicago,IL, 
M,"1407 N WELLS ST, CHICAGO, IL 60610",-87.634611,41.907788,864,51475176,11/27/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1407 N WELLS,Chicago,IL, 
M,"6229 N KENMORE AVE, CHICAGO, IL 60660",-87.656948,41.995094,865,53443819,11/29/07 0:00,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,6229 N KENMORE,Chicago,IL, 
M,"3000 W LAWRENCE AVE, CHICAGO, IL 60625",-87.703698,41.968489,866,53298259,12/3/07 0:00,2007,20,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,3000 W LAWERENCE,Chicago,IL, 
M,"2150 W PRATT AVE, CHICAGO, IL 60645",-87.684818,42.004995,867,53441856,12/1/07 0:00,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2150 W PRATT,Chicago,IL, 
M,"875 N MILWAUKEE AVE, CHICAGO, IL 60622",-87.65776,41.897772,868,53258501,12/8/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,8782141,IL,PAS,875 N MILWAUKEE,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,869,53292564,11/30/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,AZ,TRK,1553 S BLUE ISLAND,Chicago,IL, 
M,"4130 W 26TH ST, CHICAGO, IL 60623",-87.728151,41.844104,870,53221695,12/8/07 0:00,2007,10,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,4130 W 26TH ST,Chicago,IL, 
M,"1224 W 18TH ST, CHICAGO, IL 60608",-87.657597,41.857937,871,53292329,11/25/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1224 W 18TH ST,Chicago,IL, 
M,"1551 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.658969,41.860439,872,53292348,12/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,9510041,IL,PAS,1551 S BLUE ISLAND,Chicago,IL, 
M,"1553 S BLUE ISLAND AVE, CHICAGO, IL 60608",-87.659025,41.860373,873,53292349,12/3/07 0:00,2007,12,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,DLC,1553 S BLUE ISLAND,Chicago,IL, 
M,"2030 S WABASH AVE, CHICAGO, IL 60616",-87.625542,41.855072,874,53319034,12/6/07 0:00,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2030 S WABASH,Chicago,IL, 
M,"938 W ARMITAGE AVE, CHICAGO, IL 60614",-87.652456,41.91812,875,53489259,12/8/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,TXI,938 W ARMITAGE,Chicago,IL, 
M,"2039 W HOWARD ST, CHICAGO, IL 60645",-87.68167,42.019333,876,53443320,12/13/07 0:00,2007,24,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,2039 W HOWARD,Chicago,IL, 
M,"1413 N WELLS ST, CHICAGO, IL 60610",-87.634613,41.907873,877,52935888,11/24/07 0:00,2007,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6731643,IL,PAS,1413 N WELLS,Chicago,IL, 
M,"612 E MARQUETTE RD, CHICAGO, IL 60637",-87.610055,41.774778,878,52950043,12/16/07 0:00,2007,3,CPD,940060,PARK/STAND ON BICYCLE PATH,9712506,IL,PAS,612 E MARQUETTE,Chicago,IL, 
M,"2109 S WABASH AVE, CHICAGO, IL 60616",-87.625514,41.85412,879,53319821,12/19/07 0:00,2007,1,CPD,940060,PARK/STAND ON BICYCLE PATH,4589113,IL,PAS,2109 S WABASH,Chicago,IL, 
M,"1541 N WELLS ST, CHICAGO, IL 60610",-87.634662,41.90995,880,53377497,12/18/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,ENV,1541 N WELLS,Chicago,IL, 
M,"1601 N WELLS ST, CHICAGO, IL 60614",-87.634698,41.911227,881,53377499,12/18/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,9426075,IL,PAS,1601 N WELLS,Chicago,IL, 
M,"1524 S MICHIGAN AVE, CHICAGO, IL 60605",-87.623999,41.861062,882,51474698,12/18/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,7640163,IL,PAS,1524 S MICHIGAN,Chicago,IL, 
M,"1415 N WELLS ST, CHICAGO, IL 60610",-87.634614,41.907902,883,53376763,12/21/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6695450,IL,PAS,1415 N WELLS,Chicago,IL, 
M,"1537 N WELLS ST, CHICAGO, IL 60610",-87.63466,41.909875,884,53376764,12/21/07 0:00,2007,216,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,1537 N WELLS,Chicago,IL, 
M,"5045 S DREXEL AVE, CHICAGO, IL 60615",-87.603738,41.803168,885,53243563,12/21/07 0:00,2007,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9979657,IL,PAS,5045 S DREXEL,Chicago,IL, 
M,"2033 W DIVISION ST, CHICAGO, IL 60622",-87.678064,41.903173,886,53259837,12/21/07 0:00,2007,13,CPD,940060,PARK/STAND ON BICYCLE PATH,9487951,IL,PAS,2033 W DIVISIONI,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,887,48125846,12/26/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,888,48125848,12/29/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL, 
M,"225 S CANAL ST, CHICAGO, IL 60606",-87.639585,41.878974,889,48125928,12/28/07 0:00,2007,494,CPD,940060,PARK/STAND ON BICYCLE PATH,0,IL,PAS,225 S CANAL,Chicago,IL, 
